br;trecho;tipo;upvotes
146;323.5;A;1
146;450.5;A;1
146;415.5;B;1
146;601.5;A;1
146;350.5;A;1
146;254.5;C;1
146;445.5;E;1
146;226.0;A;4
146;182.0;E;1
146;329.0;C;1
146;432.0;C;1
146;647.0;E;1
146;26.5;E;2
146;401.5;A;1
146;562.5;F;1
146;283.5;D;1
146;513.5;E;1
146;256.0;F;1
146;300.0;A;1
146;22.0;D;1
146;34.0;F;1
146;25.0;A;1
146;230.5;D;1
146;89.5;E;1
146;485.5;A;1
146;208.0;E;1
146;37.0;B;1
146;677.0;F;4
146;176.5;F;1
146;377.5;E;1
146;226.0;B;2
146;475.0;E;1
146;430.5;A;1
146;562.5;B;1
146;527.5;E;1
146;423.0;F;1
146;515.0;E;1
146;413.0;C;1
146;663.5;D;1
146;325.5;D;1
146;353.5;B;1
146;422.0;A;1
146;620.5;C;1
146;622.0;D;1
146;647.5;D;1
146;651.0;F;1
146;191.5;C;1
146;67.5;E;1
146;566.5;C;1
146;675.5;E;1
146;143.0;A;1
146;658.0;C;2
146;352.0;B;1
146;424.5;B;1
146;47.0;F;1
146;567.5;D;2
146;67.0;C;1
146;488.5;A;1
146;639.5;A;1
146;574.0;D;1
146;143.5;D;1
146;193.5;B;1
146;490.0;C;1
146;92.0;F;1
146;666.5;C;5
146;610.5;A;1
146;193.0;F;1
146;522.5;E;1
146;70.5;F;1
146;595.5;E;1
146;90.5;F;1
146;362.5;A;1
146;396.5;B;1
146;305.0;B;1
146;13.0;C;1
146;355.0;F;1
146;376.0;B;2
146;518.5;F;2
146;431.5;E;1
146;109.5;E;1
146;314.0;D;1
146;230.0;D;1
146;638.5;B;2
146;552.5;B;1
146;508.0;D;1
146;532.5;E;1
146;268.0;A;1
146;227.0;E;1
146;270.5;A;1
146;457.0;D;1
146;195.5;D;1
146;608.0;F;1
146;313.0;A;1
146;152.5;F;1
146;123.0;A;1
146;434.0;A;1
146;471.0;A;1
146;668.5;D;1
146;436.0;B;1
146;268.5;E;1
146;52.5;A;1
146;196.5;D;1
146;176.0;C;1
146;536.0;B;1
146;10.5;F;1
146;474.0;F;1
146;364.0;B;1
146;358.0;D;1
146;246.0;C;1
146;521.0;C;1
146;412.0;C;1
146;403.5;A;1
146;502.0;D;1
146;458.5;B;1
146;399.5;E;1
146;375.5;B;1
146;114.5;C;1
146;15.5;F;1
146;671.0;F;2
146;279.5;D;1
146;107.5;D;1
146;270.0;C;1
146;341.0;F;1
146;588.0;D;1
146;411.5;B;1
146;11.5;F;1
146;21.5;B;1
146;44.0;E;1
146;185.5;C;1
146;619.0;B;1
146;663.5;B;1
146;251.0;B;1
146;131.0;A;1
146;428.0;D;1
146;402.5;F;1
146;58.5;D;1
146;298.0;A;1
146;348.5;D;1
146;437.0;F;1
146;165.5;B;1
146;668.0;B;1
146;658.0;F;1
146;445.0;C;2
146;365.5;B;1
146;538.5;E;1
146;377.5;C;1
146;610.5;F;1
146;612.0;A;1
146;613.5;A;1
146;468.0;D;1
146;300.0;D;1
146;311.5;E;1
146;106.0;E;1
146;438.0;E;1
146;639.0;D;2
146;410.5;A;2
146;77.0;F;1
146;162.5;F;1
146;569.5;A;1
146;474.5;B;1
146;140.0;B;1
146;503.5;A;1
146;131.5;B;1
146;193.0;D;1
146;455.0;A;2
146;622.5;D;1
146;406.0;B;1
146;34.0;E;1
146;512.0;B;1
146;428.5;F;1
146;504.0;B;1
146;343.0;E;1
146;617.5;B;2
146;235.5;C;1
146;430.0;A;1
146;394.0;A;1
146;669.0;F;1
146;501.5;D;1
146;395.5;A;1
146;445.0;D;1
146;216.0;C;1
146;331.0;C;1
146;199.5;A;2
146;670.0;F;1
146;559.0;E;1
146;250.5;C;1
146;624.0;F;1
146;656.0;D;1
146;561.5;A;1
146;452.5;F;1
146;299.5;E;4
146;5.0;C;1
146;660.0;C;1
146;412.5;D;1
146;75.5;B;1
146;626.5;F;1
146;611.0;B;1
146;414.0;A;1
146;371.5;C;1
146;255.0;B;1
146;470.0;C;1
146;353.5;C;1
146;542.0;C;1
146;622.0;F;1
146;504.0;D;1
146;373.5;F;1
146;148.5;A;1
146;155.5;D;1
146;236.0;D;2
146;511.5;D;1
146;94.5;E;1
146;121.0;E;1
146;663.0;E;2
146;220.5;F;1
146;637.0;F;1
146;497.0;E;1
146;21.0;F;1
146;355.0;D;1
146;592.0;B;1
146;138.0;F;3
146;509.0;A;1
146;121.0;A;1
146;12.0;E;1
146;248.5;D;1
146;319.0;C;1
146;495.0;A;1
146;419.0;D;1
146;498.0;A;1
146;227.5;D;1
146;84.0;E;1
146;248.0;D;1
146;64.0;F;1
146;88.0;A;1
146;419.0;C;1
146;613.0;C;1
146;263.5;F;1
146;583.5;C;1
146;83.0;B;1
146;115.0;C;1
146;555.5;F;2
146;66.5;A;2
146;617.0;F;1
146;480.0;F;1
146;665.5;B;2
146;423.0;B;1
146;634.0;C;1
146;414.5;B;1
146;191.5;A;1
146;122.0;E;1
146;287.5;A;2
146;169.0;D;2
146;162.0;D;2
146;382.5;F;1
146;296.0;D;1
146;671.5;B;1
146;345.0;C;1
146;610.0;F;1
146;233.5;C;2
146;426.0;D;1
146;556.0;C;1
146;27.5;A;2
146;302.0;B;1
146;603.0;F;1
146;366.0;E;1
146;409.5;F;1
146;441.0;F;2
146;108.5;C;1
146;628.5;F;1
146;150.0;A;1
146;456.5;E;1
146;58.5;C;1
146;468.0;C;1
146;59.0;D;1
146;56.0;A;1
146;427.0;F;1
146;360.5;B;1
146;521.0;E;1
146;517.0;A;1
146;43.5;C;1
146;87.5;E;1
146;578.0;A;1
146;544.0;B;1
146;43.5;F;1
146;520.5;E;1
146;132.5;F;1
146;452.5;D;1
146;588.5;D;1
146;160.5;F;1
146;551.0;F;1
146;61.0;F;1
146;39.5;F;1
146;129.0;A;1
146;366.5;D;1
146;494.5;D;1
146;444.5;F;1
146;411.0;F;1
146;621.5;E;2
146;369.0;F;2
146;453.5;E;1
146;641.0;F;1
146;530.0;F;1
146;94.5;C;1
146;576.5;C;1
146;470.5;D;1
146;128.5;A;1
146;499.5;E;2
146;84.0;A;1
146;65.0;E;1
146;406.5;B;1
146;206.0;A;1
146;328.0;C;1
146;676.5;F;1
146;415.5;F;1
146;13.0;D;1
146;546.5;A;1
146;388.0;F;1
146;6.5;E;1
146;43.5;E;1
146;160.0;D;1
146;4.0;C;1
146;497.5;C;1
146;124.0;B;1
146;72.5;E;1
146;607.5;D;1
146;336.5;C;1
146;242.5;A;1
146;432.5;A;1
146;605.0;E;1
146;655.5;E;1
146;76.5;D;1
146;198.0;E;1
146;487.0;E;1
146;380.0;C;1
146;6.0;D;1
146;38.0;F;1
146;444.0;C;1
146;424.5;F;1
146;299.0;F;1
146;164.5;E;1
146;163.0;C;1
146;382.0;D;1
146;556.0;E;1
146;464.5;B;2
146;54.0;D;1
146;464.5;D;1
146;570.5;D;1
146;308.5;A;1
146;128.5;B;1
146;339.5;E;1
146;149.5;F;1
146;475.5;C;1
146;441.5;C;1
146;15.0;B;1
146;492.0;B;1
146;313.0;D;1
146;33.0;D;1
146;314.0;A;1
146;117.0;D;1
146;625.0;E;1
146;431.0;A;1
146;291.5;D;1
146;303.0;E;1
146;428.0;F;1
146;470.0;F;1
146;204.0;F;1
146;414.0;B;2
146;651.0;E;1
146;593.5;B;1
146;89.5;C;1
146;15.5;C;1
146;248.5;E;1
146;336.0;C;1
146;91.5;D;1
146;103.0;C;1
146;424.0;A;1
146;479.5;C;1
146;473.0;D;1
146;528.5;A;1
146;371.0;D;1
146;304.5;B;1
146;598.5;A;1
146;602.5;B;1
146;327.5;B;1
146;659.5;F;1
146;507.0;F;1
146;286.5;F;1
146;187.5;C;2
146;573.0;C;1
146;141.5;D;1
146;348.5;F;1
146;606.0;A;1
146;172.0;D;1
146;508.0;C;1
146;379.0;E;1
146;216.5;D;1
146;483.5;E;1
146;94.5;D;1
146;376.5;F;1
146;300.0;E;1
146;114.5;D;1
146;632.5;D;1
146;84.0;D;1
146;597.0;A;1
146;2.0;E;1
146;107.0;A;1
146;341.5;C;1
146;274.0;B;1
146;63.5;E;1
146;328.0;B;1
146;179.5;E;1
146;4.0;E;1
146;362.0;C;1
146;133.0;C;1
146;115.5;C;1
146;212.0;C;1
146;23.5;B;1
146;515.0;A;1
146;480.0;D;1
146;267.5;E;1
146;298.5;C;1
146;585.5;C;1
146;666.0;D;1
146;481.0;F;1
146;624.5;B;1
146;550.0;D;1
146;658.5;C;1
146;291.5;F;1
146;620.0;C;1
146;101.5;E;1
146;638.0;B;1
146;353.5;D;1
146;26.5;C;1
146;184.5;A;1
146;109.5;D;1
146;514.5;F;1
146;232.0;A;1
146;475.5;A;1
146;446.5;D;2
146;618.5;C;1
146;633.5;C;1
146;447.5;C;1
146;450.0;C;1
146;120.5;C;1
146;352.0;E;1
146;269.0;B;2
146;268.0;B;1
146;210.0;C;1
146;573.5;B;1
146;418.5;E;1
146;273.5;A;1
146;198.0;B;1
146;393.5;E;1
146;110.5;C;1
146;358.0;A;1
146;133.5;B;1
146;86.0;E;1
146;321.0;E;1
146;455.0;E;1
146;213.5;D;1
146;319.0;E;1
146;624.0;D;1
146;397.0;F;1
146;146.5;F;1
146;382.0;B;1
146;100.0;A;1
146;96.0;A;1
146;552.5;D;1
146;262.0;C;1
146;624.5;E;1
146;75.0;B;1
146;200.0;C;1
146;658.5;D;1
146;390.0;C;1
146;633.0;E;1
146;240.5;F;1
146;37.5;A;1
146;601.5;C;1
146;180.0;B;1
146;426.0;A;1
146;389.0;E;1
146;301.5;A;1
146;153.0;A;1
146;1.0;D;1
146;542.5;F;2
146;138.5;C;1
146;676.0;F;1
146;594.0;F;1
146;110.5;E;1
146;174.5;D;1
146;557.5;A;1
146;131.5;F;1
146;39.5;D;1
146;361.5;C;1
146;27.0;C;1
146;297.5;B;1
146;346.0;B;1
146;328.0;A;1
146;611.5;B;1
146;543.5;B;1
146;576.0;A;1
146;320.5;C;1
146;652.0;E;1
146;229.5;F;1
146;337.0;F;1
146;577.5;D;1
146;343.5;F;1
146;62.5;A;1
146;2.0;F;1
146;535.5;C;1
146;646.0;A;1
146;637.5;C;1
146;259.5;A;1
146;172.0;B;1
146;583.5;A;1
146;76.5;E;1
146;256.5;C;1
146;312.5;F;1
146;82.5;D;1
146;165.5;A;1
146;438.0;D;1
146;670.0;E;1
146;444.5;D;1
146;461.5;F;1
146;579.0;D;1
146;512.0;C;1
146;178.5;F;1
146;626.0;F;1
146;219.5;D;1
146;670.5;C;1
146;372.0;D;1
146;630.0;B;1
146;214.0;E;1
146;242.5;E;1
146;168.0;B;1
146;443.5;C;1
146;82.0;A;1
146;85.0;C;1
146;353.0;C;1
146;435.0;E;1
146;587.0;C;1
146;165.5;E;1
146;284.0;E;1
146;478.0;C;1
146;204.5;E;1
280;573.5;A;9
280;573.5;C;13
280;573.5;F;15
280;573.5;E;19
280;490.0;B;4
280;490.0;D;8
280;303.5;A;4
280;574.0;C;1
280;573.5;D;16
280;458.0;D;3
280;475.5;D;8
280;546.0;E;4
280;475.5;E;6
280;321.5;E;8
280;475.5;F;4
280;294.0;E;7
280;123.5;E;5
280;504.5;E;8
280;120.0;D;5
280;504.5;C;6
280;120.5;F;1
280;582.5;E;7
280;321.5;C;5
280;261.5;A;5
280;188.5;D;4
280;120.0;A;6
280;546.0;B;6
280;323.5;F;3
280;120.0;E;3
280;86.0;C;4
280;80.0;D;2
280;126.0;F;9
280;228.5;F;5
280;366.5;B;6
280;591.0;F;3
280;80.0;C;7
280;144.0;B;5
280;448.0;C;4
280;133.0;B;6
280;261.5;B;6
280;321.0;A;5
280;126.0;E;8
280;188.5;E;5
280;366.5;D;5
280;588.0;D;3
280;287.0;E;2
280;14.0;E;3
280;588.0;C;9
280;471.0;A;2
280;164.0;D;6
280;303.5;C;7
280;516.5;B;4
280;516.5;D;8
280;129.5;A;1
280;81.5;D;5
280;293.5;E;6
280;23.5;D;6
280;266.5;D;6
280;225.0;E;5
280;14.0;A;5
280;126.5;A;5
280;311.0;C;6
280;332.5;E;9
280;188.5;A;3
280;313.5;E;2
280;126.0;A;6
280;435.5;B;2
280;29.0;C;5
280;82.0;C;8
280;194.0;F;6
280;590.5;A;3
280;591.0;A;4
280;260.0;F;5
280;257.0;A;4
280;516.0;B;1
280;108.5;E;2
280;261.5;D;4
280;321.5;F;4
280;409.0;C;1
280;159.5;F;1
280;194.0;D;8
280;80.5;C;1
280;338.5;D;1
280;383.0;C;1
280;303.5;F;5
280;344.5;D;1
280;86.5;A;4
280;293.5;D;5
280;167.0;F;1
280;458.0;E;4
280;5.0;E;1
280;255.0;D;2
280;424.5;C;1
280;394.0;D;1
280;474.5;B;1
280;284.0;A;1
280;365.5;E;1
280;422.0;B;1
280;139.0;B;2
280;60.0;B;1
280;366.5;C;5
280;376.0;B;1
280;23.5;E;6
280;321.5;B;3
280;80.0;A;5
280;127.0;A;3
280;588.0;F;5
280;590.5;B;3
280;225.0;D;5
280;451.0;E;1
280;23.5;F;7
280;606.5;E;2
280;214.5;D;1
280;5.5;B;2
280;67.5;E;1
280;577.5;B;1
280;228.5;C;4
280;104.5;A;1
280;223.0;A;1
280;244.5;C;2
280;194.0;B;5
280;552.0;B;1
280;205.0;C;1
280;30.5;D;1
280;138.0;A;1
280;343.0;A;1
280;121.5;D;1
280;590.5;E;5
280;293.5;A;6
280;323.5;D;3
280;86.0;E;3
280;528.0;A;1
280;79.0;C;1
280;171.5;B;1
280;293.5;B;4
280;535.0;C;2
280;65.0;B;2
280;505.0;B;2
280;126.5;C;5
280;82.0;F;4
280;418.0;C;1
280;582.5;A;6
280;38.5;F;1
280;384.5;B;1
280;16.0;A;1
280;184.0;C;1
280;1.5;C;1
280;458.0;B;5
280;120.0;C;3
280;123.5;B;2
280;45.5;B;1
280;367.0;B;1
280;332.5;B;9
280;228.5;B;4
280;287.0;A;1
280;446.5;D;1
280;81.5;B;2
280;287.0;C;3
280;164.0;F;3
280;108.5;D;1
280;549.0;E;1
280;571.5;B;1
280;261.5;C;5
280;400.0;E;1
280;576.5;C;1
280;294.0;B;7
280;625.0;C;1
280;225.0;A;5
280;582.0;C;1
280;260.0;B;4
280;612.5;C;1
280;356.0;F;1
280;168.5;A;1
280;193.5;A;1
280;273.5;F;1
280;96.5;C;2
280;546.5;C;3
280;512.0;E;1
280;232.0;A;1
280;448.5;C;4
280;426.5;B;2
280;103.5;A;1
280;366.5;E;3
280;224.5;C;1
280;257.0;D;3
280;588.5;B;1
280;474.0;C;1
280;609.0;F;1
280;204.0;D;2
280;484.0;F;1
280;624.5;B;1
280;263.5;E;1
280;275.0;D;1
280;129.5;D;4
280;98.5;D;1
280;596.5;E;1
280;332.5;A;4
280;129.5;C;3
280;240.5;A;1
280;318.0;D;1
280;24.0;F;1
280;323.5;E;7
280;261.0;B;1
280;486.0;E;1
280;37.5;C;1
280;303.5;B;5
280;158.0;B;2
280;250.5;D;1
280;448.0;F;6
280;491.5;A;2
280;29.0;D;4
280;438.0;E;1
280;164.0;E;6
280;129.5;B;9
280;126.5;B;7
280;465.5;D;1
280;129.5;E;7
280;401.5;F;1
280;311.0;B;3
280;592.0;E;1
280;563.5;A;1
280;347.5;C;1
280;578.5;F;1
280;323.5;B;10
280;537.0;D;1
280;322.0;A;1
280;387.0;F;1
280;448.0;E;6
280;228.5;D;5
280;129.5;F;8
280;567.5;A;1
280;573.5;B;9
280;471.0;C;4
280;123.5;A;5
280;81.5;A;2
280;433.5;C;1
280;623.0;B;2
280;266.0;D;1
280;591.0;C;9
280;273.5;D;1
280;323.5;C;2
280;68.5;E;2
280;164.5;C;1
280;23.0;C;1
280;82.0;E;5
280;321.0;D;8
280;51.0;B;1
280;485.5;D;1
280;607.5;E;1
280;367.0;F;3
280;536.5;D;1
280;208.5;B;1
280;375.0;F;1
280;557.5;E;1
280;411.0;A;2
280;89.5;A;1
280;323.5;A;4
280;591.0;B;2
280;590.5;C;5
280;473.5;C;1
280;266.5;C;1
280;325.5;A;1
280;596.0;F;1
280;86.0;F;5
280;582.5;F;7
280;164.0;A;4
280;111.0;A;1
280;344.0;D;3
280;471.0;E;6
280;619.5;A;1
280;534.5;A;1
280;471.0;D;3
280;390.5;B;1
280;435.0;F;1
280;80.0;B;4
280;366.0;B;1
280;97.5;F;1
280;24.0;D;2
280;225.0;F;4
280;204.5;F;2
280;588.5;C;2
280;54.5;B;1
280;442.5;A;1
280;413.5;A;1
280;258.5;F;1
280;295.0;C;1
280;435.5;E;5
280;600.0;B;1
280;126.0;C;1
280;151.0;F;1
280;287.0;F;7
280;139.5;F;1
280;149.5;B;1
280;435.5;C;8
280;435.5;F;5
280;29.5;C;1
280;482.5;D;1
280;133.0;A;5
280;259.5;F;1
280;314.0;D;1
280;554.0;D;1
280;555.0;F;2
280;133.0;D;9
280;128.0;A;1
280;593.5;B;1
280;428.5;B;1
280;412.5;B;1
280;429.5;E;1
280;381.0;D;1
280;591.0;D;8
280;475.5;A;8
280;81.5;E;4
280;381.5;B;1
280;23.5;A;7
280;192.0;B;1
280;331.0;C;1
280;574.0;F;2
280;431.0;B;1
280;453.0;A;1
280;154.5;A;1
280;318.0;E;1
280;260.0;D;2
280;475.5;B;8
280;285.0;E;1
280;611.5;D;1
280;137.5;C;1
280;283.0;C;2
280;504.5;A;5
280;630.5;C;1
280;591.0;E;4
280;309.0;F;1
280;133.0;E;3
280;211.5;B;2
280;301.0;A;1
280;264.5;C;2
280;188.5;C;7
280;431.0;D;1
280;575.0;E;1
280;228.5;A;3
280;229.0;A;1
280;511.5;C;1
280;321.0;F;5
280;595.5;A;1
280;194.0;C;6
280;534.0;B;1
280;4.5;A;1
280;207.0;D;1
280;114.5;F;1
280;324.5;B;1
280;227.5;E;1
280;2.5;D;1
280;197.5;A;2
280;433.5;E;1
280;36.5;F;1
280;204.0;A;1
280;310.5;E;1
280;153.5;F;2
280;91.5;F;1
280;46.0;B;1
280;417.0;A;1
280;488.0;D;1
280;274.0;C;1
280;109.5;F;1
280;144.0;A;5
280;533.0;F;1
280;268.5;C;1
280;33.0;F;1
280;164.0;B;4
280;32.0;B;1
280;411.5;D;1
280;260.0;C;4
280;429.5;B;1
280;179.0;A;1
280;102.0;A;1
280;155.0;D;1
280;620.0;D;1
280;63.5;F;2
280;99.0;F;1
280;6.5;C;2
280;403.0;B;1
280;404.0;D;1
280;479.5;F;1
280;279.0;A;1
280;334.0;E;1
280;41.5;F;1
280;471.0;B;8
280;492.0;C;2
280;310.5;A;2
280;443.0;E;1
280;172.5;A;1
280;495.0;F;1
280;504.5;D;6
280;43.0;D;2
280;338.0;E;1
280;629.5;A;1
280;490.0;C;4
280;333.0;C;2
280;317.0;E;1
280;261.5;F;6
280;372.5;A;1
280;366.5;A;3
280;13.0;B;1
280;121.5;F;1
280;231.5;D;1
280;144.0;D;2
280;41.0;E;1
280;267.5;F;1
280;315.5;B;1
280;124.5;A;1
280;13.5;F;1
280;97.0;D;2
280;42.5;B;1
280;375.0;B;1
280;522.0;C;3
280;144.5;D;1
280;362.0;A;1
280;332.5;C;4
280;259.0;D;1
280;311.0;F;3
280;180.5;D;1
280;425.0;A;1
280;315.5;E;1
280;294.0;C;3
280;175.5;E;1
280;142.0;E;1
280;341.5;D;1
280;368.5;B;1
280;604.0;F;1
280;144.5;E;1
280;570.5;C;1
280;450.0;F;1
280;518.5;F;1
280;456.0;E;1
280;221.5;B;2
280;448.5;D;1
280;472.5;C;2
280;14.0;C;3
280;369.0;A;1
280;287.0;B;3
280;348.5;F;1
280;321.5;A;5
280;473.0;C;1
280;213.5;D;1
280;66.0;D;1
280;517.5;D;1
280;399.0;E;1
280;294.0;D;2
280;523.0;D;1
280;475.5;C;1
280;157.0;D;2
280;381.0;C;1
280;138.5;B;1
280;303.5;D;2
280;266.5;F;4
280;373.0;F;1
280;169.0;E;1
280;144.0;F;3
280;258.0;A;1
280;394.0;B;1
280;291.5;F;1
280;340.5;E;1
280;546.0;A;5
280;334.5;B;1
280;587.0;F;1
280;582.5;C;6
280;481.0;E;1
280;615.0;A;1
280;367.0;C;1
280;153.0;A;1
280;436.0;D;1
280;170.5;A;1
280;126.0;B;3
280;201.5;E;1
280;266.5;A;5
280;274.5;E;1
280;146.0;D;1
280;29.0;E;2
280;14.5;D;3
280;586.0;C;1
280;435.5;A;5
280;301.5;D;2
280;53.0;C;1
280;503.5;A;1
280;92.5;E;1
280;35.0;A;1
280;557.0;A;1
280;370.0;E;1
280;54.5;F;1
280;209.5;E;1
280;425.0;C;2
280;380.0;F;1
280;23.0;B;1
280;261.5;E;4
280;193.5;E;1
280;313.0;A;2
280;14.5;B;1
280;588.0;B;7
280;600.5;A;1
280;64.0;C;1
280;423.0;A;1
280;124.0;C;1
280;546.0;D;4
280;598.0;A;2
280;288.5;A;1
280;194.5;B;1
280;93.0;C;3
280;85.5;A;1
280;216.5;B;1
280;332.5;F;4
280;120.0;F;2
280;362.0;D;1
280;531.0;E;1
280;607.5;B;1
280;82.0;D;6
280;135.5;A;2
280;376.5;F;1
280;509.5;C;1
280;80.5;B;1
280;225.0;C;8
280;336.0;C;1
280;219.5;F;1
280;293.5;F;5
280;603.0;D;1
280;380.0;E;1
280;134.5;D;1
280;491.0;E;2
280;468.0;C;1
280;588.0;A;3
280;214.0;B;1
280;541.5;D;1
280;458.0;F;6
280;101.0;B;2
280;322.0;C;1
280;411.5;E;1
280;120.5;D;1
280;23.5;B;4
280;421.5;C;1
280;473.0;D;2
280;490.0;F;4
280;303.5;E;4
280;82.5;B;2
280;198.0;A;1
280;287.0;D;5
280;280.5;D;1
280;266.5;B;3
280;574.0;A;2
280;311.0;A;1
280;53.0;B;1
280;295.5;F;1
280;546.0;F;4
280;478.5;F;1
280;629.0;A;1
280;140.0;C;2
280;269.0;F;1
280;505.0;D;1
280;86.5;F;1
280;616.5;C;1
280;394.5;E;1
280;448.0;B;2
280;132.0;B;1
280;82.0;B;4
280;77.5;F;1
280;8.5;B;1
280;235.5;D;1
280;489.5;B;1
280;123.5;C;5
280;304.0;A;3
280;564.0;F;1
280;346.0;C;1
280;453.5;E;1
280;184.0;A;1
280;248.5;F;2
280;313.5;B;2
280;610.5;D;1
280;249.0;B;1
280;491.5;F;1
280;347.5;A;1
280;257.0;B;4
280;406.5;B;1
280;222.0;E;1
280;51.0;A;1
280;590.5;F;3
280;108.0;D;1
280;313.5;A;2
280;565.5;A;2
280;588.5;F;1
280;516.5;E;7
280;294.0;A;7
280;190.0;E;1
280;134.0;B;1
280;304.5;E;1
280;490.0;E;3
280;324.5;C;1
280;127.0;B;2
280;94.0;B;1
280;165.5;D;1
280;123.5;D;3
280;192.0;F;1
280;62.5;B;1
280;188.5;B;2
280;155.5;D;1
280;518.0;E;1
280;574.0;B;2
280;123.5;F;3
280;189.0;F;1
280;120.0;B;3
280;467.0;F;1
280;427.5;D;1
280;455.0;A;1
280;343.0;E;1
280;313.5;D;4
280;585.5;B;2
280;14.5;C;1
280;595.0;D;1
280;222.5;F;1
280;18.0;C;1
280;295.5;B;1
280;9.5;F;1
280;596.5;A;1
280;448.0;A;2
280;398.0;F;1
280;243.0;D;1
280;130.0;F;1
280;599.5;C;1
280;120.5;A;2
280;470.0;B;1
280;253.0;A;1
280;614.0;A;1
280;583.0;A;1
280;357.5;C;1
280;236.5;A;1
280;105.5;A;1
280;516.5;C;3
280;546.0;C;5
280;475.0;D;1
280;136.5;C;1
280;23.0;A;1
280;200.0;B;1
280;57.0;B;2
280;402.5;E;1
280;165.5;C;2
280;522.0;B;1
280;575.0;A;1
280;265.5;F;1
280;325.0;C;1
280;228.0;C;1
280;516.5;A;7
280;363.0;C;1
280;613.0;E;1
280;550.5;D;1
280;60.5;E;1
280;388.0;C;1
280;403.5;D;1
280;47.0;F;1
280;37.0;B;1
280;158.0;E;1
280;539.0;A;1
280;164.0;C;3
280;352.0;F;1
280;220.0;D;1
280;376.5;A;1
280;242.5;F;2
280;518.5;E;3
280;178.5;C;1
280;104.0;C;1
280;489.0;E;1
280;17.0;F;1
280;89.0;C;1
280;458.0;C;5
280;492.5;C;1
280;532.0;A;1
280;227.5;D;1
280;138.5;C;1
280;532.0;D;2
280;405.5;E;1
280;91.5;D;1
280;586.0;B;1
280;269.0;C;1
280;51.5;B;1
280;316.0;E;1
280;342.5;F;1
280;323.0;F;1
280;319.0;A;1
280;14.0;F;5
280;508.0;D;1
280;313.5;F;3
280;516.0;C;1
280;403.0;F;1
280;153.5;E;1
280;143.5;A;1
280;54.0;C;1
280;311.0;D;7
280;188.0;A;1
280;81.5;F;3
280;545.5;D;1
280;561.5;D;1
280;156.0;A;1
280;73.0;C;1
280;517.0;F;1
280;222.0;A;1
280;29.0;A;8
280;260.0;A;2
280;468.5;B;1
280;501.0;E;1
280;188.5;F;3
280;112.0;E;2
280;329.5;D;2
280;88.0;B;1
280;353.0;B;1
280;328.5;A;1
280;302.0;B;1
280;308.0;B;2
280;199.5;C;1
280;561.0;A;1
280;8.0;C;1
280;384.0;E;1
280;79.5;D;1
280;309.0;E;1
280;582.5;B;7
280;260.5;E;2
280;284.5;B;1
280;194.0;E;3
280;539.0;F;1
280;606.0;C;1
280;251.5;F;1
280;449.5;E;1
280;538.0;E;2
280;522.5;F;1
280;58.0;C;1
280;614.0;E;1
280;271.5;E;1
280;141.0;E;1
280;260.0;E;5
280;532.0;E;1
280;373.0;D;2
280;144.5;C;1
280;413.0;E;1
280;148.0;E;1
280;223.0;B;1
280;466.0;D;1
280;81.5;C;2
280;126.5;E;4
280;338.0;A;1
280;530.5;D;1
280;562.5;E;1
280;135.0;C;1
280;71.5;D;1
280;414.5;C;1
280;373.0;C;1
280;504.5;B;5
280;310.0;D;1
280;167.0;D;1
280;561.5;C;1
280;367.0;D;1
280;75.0;A;1
280;609.0;C;1
280;362.5;F;3
280;522.5;A;1
280;411.0;C;1
280;54.5;E;1
280;162.0;E;1
280;396.5;F;1
280;367.5;C;1
280;401.0;F;1
280;588.5;A;1
280;44.0;E;1
280;110.0;B;1
280;295.0;F;1
280;490.5;C;1
280;592.0;C;1
280;126.5;D;4
280;519.5;C;1
280;475.0;C;2
280;521.0;A;1
280;265.0;F;1
280;425.5;B;1
280;169.0;A;1
280;172.0;A;1
280;137.0;F;1
280;182.5;F;1
280;237.5;E;1
280;245.5;D;1
280;395.0;B;1
280;429.0;E;1
280;122.0;D;1
280;574.5;A;2
280;56.5;B;1
280;524.0;E;1
280;38.5;A;1
280;574.0;E;4
280;521.5;C;2
280;14.0;D;2
280;458.5;C;2
280;512.0;D;2
280;394.5;D;1
280;538.0;F;1
280;397.5;D;1
280;430.0;A;1
280;505.0;F;1
280;236.5;E;1
280;225.0;B;3
280;66.5;B;1
280;451.0;B;1
280;507.0;D;1
280;141.5;A;1
280;435.0;E;1
280;232.5;B;1
280;392.5;A;1
280;621.0;D;1
280;415.5;E;1
280;103.0;E;1
280;561.0;D;1
280;572.0;E;1
280;583.0;B;2
280;11.5;E;1
280;182.5;B;1
280;207.0;C;1
280;321.0;C;3
280;280.5;B;1
280;191.5;A;1
280;117.5;E;1
280;23.0;E;1
280;594.5;D;1
280;252.0;E;1
280;211.5;D;1
280;315.0;C;1
280;400.5;E;1
280;591.5;F;1
280;45.5;D;1
280;116.0;A;1
280;425.5;A;1
280;29.0;F;3
280;27.0;F;1
280;570.0;B;1
280;364.5;C;1
280;448.5;E;2
280;552.0;A;1
280;548.5;E;1
280;479.5;A;1
280;332.5;D;2
280;311.0;E;8
280;596.5;B;1
280;23.5;C;4
280;164.5;D;1
280;470.0;D;1
280;563.0;A;1
280;389.5;C;2
280;257.0;C;2
280;16.5;B;2
280;201.5;C;1
280;75.5;E;1
280;530.0;E;1
280;417.5;B;1
280;402.0;A;1
