idUsuario;timestamp;br;km;tipoAlerta
2695;1722067253;265;767.6;C
660;1721547760;120;784.1;F
2498;1730841065;158;1809.5;E
2388;1717654790;104;315.6;F
227;1720566125;158;151.7;E
4859;1710385765;158;3932.6;D
1079;1729847153;290;195.6;E
4054;1717178116;262;475.9;E
414;1732053261;110;85.1;F
146;1715091063;265;350.3;D
1298;1721112769;104;113.8;C
4696;1734611878;156;35.8;B
3485;1726820845;265;521.7;C
1685;1728860831;155;233.5;B
3331;1711475497;230;1499.1;B
3642;1725970140;293;321.7;A
925;1709861094;277;500.1;A
259;1729323739;116;1984.7;F
3258;1719394120;101;3465.5;C
93;1728807342;285;346.0;C
2581;1722224070;285;700.1;F
3641;1717781279;267;116.0;B
4258;1732322357;293;434.3;B
2630;1730404140;104;462.3;C
1644;1704924424;101;94.2;A
4474;1733227883;146;616.7;D
2951;1725504414;251;863.0;B
4045;1712996387;210;70.4;A
2993;1713735067;242;676.6;A
3349;1723239665;232;38.1;E
2974;1704325813;283;3046.4;F
4548;1733283515;242;1789.5;E
4458;1728123905;232;38.1;D
4661;1717686305;104;523.1;C
2613;1705233968;282;220.4;C
395;1728993500;110;290.6;C
4962;1726915600;135;2484.8;B
3078;1719336195;174;866.1;F
187;1734640612;285;641.7;D
2985;1714299643;104;462.2;E
2316;1732737450;116;544.2;B
1475;1709280218;156;626.2;C
1257;1731580807;235;544.5;B
2977;1710037789;267;1867.9;D
1394;1718575796;222;561.0;D
4715;1713918755;153;641.0;F
4149;1719719608;174;3312.4;E
949;1727547558;101;3613.7;C
1019;1706866778;110;510.7;F
1377;1705602949;158;3006.8;A
2367;1712358003;101;2037.6;A
3927;1712925405;153;2381.5;E
239;1713616164;135;325.5;F
826;1716961328;251;768.1;C
446;1714525048;122;1542.4;A
4996;1730525136;235;1119.2;D
1575;1727828056;232;252.3;D
4149;1711363965;135;685.6;A
3487;1734882234;122;1593.4;B
4865;1721959502;280;439.8;F
3853;1719257209;272;176.1;C
2636;1709787050;120;55.2;B
4462;1713629504;242;506.1;C
1391;1733575543;242;209.4;C
4522;1705698423;277;559.4;D
309;1706069437;222;1708.5;A
2608;1726800052;290;44.4;B
1869;1723052761;163;2935.4;B
1762;1726722388;290;50.9;F
2846;1715977887;146;463.1;E
1651;1714999250;104;95.6;B
2891;1717775336;259;357.7;B
2658;1731962149;226;1239.6;C
2103;1734945879;155;120.5;A
1513;1707676688;156;114.3;F
4739;1712363611;153;108.3;D
260;1725151965;120;566.6;D
3900;1735689592;122;3.1;F
3137;1731169332;282;240.2;A
2839;1712584917;110;589.6;C
3913;1726321065;155;274.2;B
4261;1708646362;222;663.4;C
4045;1719015851;283;1887.1;A
4364;1714742551;101;62.1;A
4806;1727485512;153;2470.0;D
2361;1704607292;174;1532.3;C
4812;1711450144;155;51.7;F
1563;1730441329;262;1102.2;A
1668;1732587970;110;1033.4;C
1406;1709946327;116;3376.9;B
2519;1727990552;104;347.0;F
1477;1707562746;282;449.3;E
935;1730445143;242;2170.5;A
1851;1714686388;146;195.3;F
4040;1716901970;174;2329.0;C
1683;1710990968;104;666.7;A
3047;1732741659;262;1234.6;A
3116;1724071223;135;282.1;E
1185;1705647963;272;670.9;A
3766;1731131004;265;820.7;D
1744;1704648999;283;1078.0;F
680;1716139395;135;1833.8;E
4987;1725796788;158;1074.9;C
3393;1721741655;122;553.2;C
803;1718102636;122;937.3;A
3733;1722488278;230;3084.6;B
869;1716521575;156;111.6;C
903;1709993392;290;346.8;F
1398;1720621825;222;838.9;F
193;1719616544;122;129.6;F
916;1732519943;174;561.6;A
885;1712866490;235;1116.0;C
3206;1708689387;104;193.8;F
2243;1716151234;232;131.9;C
2584;1710547353;226;1365.8;A
4567;1720156523;232;189.9;C
3831;1727879697;174;838.1;D
3708;1733964552;290;406.5;A
788;1718142877;251;658.7;E
3057;1728682589;282;43.8;C
2195;1710277357;277;207.9;C
3156;1709581692;267;199.1;A
1033;1715668177;163;937.5;A
4086;1724973105;277;356.0;F
1433;1720730188;101;1060.1;E
3000;1710562715;104;308.3;D
1651;1731521350;135;1779.1;B
4687;1730618054;158;1715.4;E
757;1707017746;163;466.6;C
1918;1719610019;272;757.2;A
2089;1730461163;210;368.8;F
4790;1732760886;163;907.4;A
4951;1715071702;267;60.5;B
1395;1726892046;155;141.1;B
3956;1704754960;120;566.1;F
3786;1725600672;232;449.8;F
2900;1711621002;226;335.6;A
773;1717301523;222;930.1;F
277;1715332815;259;35.8;A
208;1706651142;154;294.5;E
2317;1709029917;120;543.5;C
3151;1711749703;235;652.6;F
3638;1713100148;101;1947.5;C
1735;1728206340;262;847.0;C
940;1711492077;210;81.6;C
354;1717435824;242;532.0;D
3417;1715740402;280;136.1;D
1410;1709166440;153;2001.5;E
1624;1727528984;135;1505.3;B
180;1717355791;259;311.7;A
1819;1731666535;285;597.8;F
2585;1724292215;235;19.5;D
3211;1705300262;222;1317.0;C
4062;1727007344;277;446.7;F
345;1722113036;265;727.3;F
3579;1716018807;104;301.2;D
3505;1727178249;153;1733.4;F
3613;1711335318;265;812.7;C
2346;1724163424;272;28.9;C
1717;1709866286;230;579.2;A
2545;1716392187;230;2867.7;F
1717;1724733098;230;67.4;B
2501;1714680501;277;99.0;D
3890;1731275583;120;820.4;D
834;1715562915;226;1362.6;D
2407;1705169467;293;145.9;A
951;1733160066;146;615.1;F
1410;1714961824;232;514.6;B
3990;1728614265;163;1924.6;C
4415;1726075971;251;1358.7;D
1781;1731090445;251;1157.7;E
3823;1705104027;122;1268.2;A
1551;1707042012;282;676.0;F
760;1721232520;226;222.9;C
2228;1716019370;285;78.2;F
382;1714698356;153;1880.0;E
2855;1711481528;265;61.3;D
4310;1716904782;290;607.7;A
3199;1710395530;163;2504.7;F
4641;1718111165;265;475.9;A
262;1721551302;283;458.1;A
2600;1731178458;293;315.7;B
734;1719651437;154;58.1;D
1198;1706697659;163;2408.9;E
4433;1706163450;222;1760.5;C
2118;1718764956;290;12.9;E
76;1707700770;232;108.6;D
1968;1711414469;230;2018.1;D
1924;1725719300;135;869.0;D
310;1735659492;153;2364.0;E
1177;1708108345;232;411.0;C
2538;1710943252;174;2576.3;A
4720;1721902596;153;2143.8;F
2458;1722270871;285;654.0;F
4954;1705908431;267;721.5;F
85;1733522659;277;567.9;C
2207;1709478505;232;470.3;C
2925;1723846643;259;404.2;A
3721;1708627846;156;575.7;C
4945;1720593732;277;510.3;C
125;1709773572;120;273.5;A
4474;1730946839;174;927.5;E
4637;1735234216;116;2333.6;E
4269;1732142003;155;81.8;C
4729;1726584076;265;219.3;E
4024;1714150420;163;2211.1;F
764;1728622358;104;472.4;F
1819;1722934429;230;3795.4;C
3195;1734803865;283;196.9;B
3502;1707672264;282;516.8;E
4666;1725744118;287;433.3;A
511;1727356092;163;663.9;B
2376;1704667013;101;751.5;F
1054;1707523472;155;211.8;B
1962;1732743086;156;716.9;F
2523;1709406584;116;3773.2;D
958;1731812431;293;381.5;D
233;1709976859;120;926.7;E
943;1715021366;235;1059.4;A
3521;1705325715;280;264.5;F
4948;1728224125;285;225.6;E
4990;1724068115;265;536.3;A
1929;1707508999;265;331.5;F
366;1717817284;110;308.2;B
4443;1735311262;101;3613.6;E
4635;1729707410;280;295.5;C
3507;1710838471;222;312.9;A
603;1733716705;135;2338.5;C
4875;1704944511;287;208.3;F
1267;1719782473;232;315.6;A
4979;1718849275;277;159.7;F
973;1708604622;135;1984.4;E
1372;1709750453;280;468.9;C
4020;1717592366;222;982.7;E
239;1709154667;242;2155.2;E
2783;1723007642;163;3208.5;A
3290;1726050837;122;1304.3;B
4896;1726618011;262;297.6;D
930;1715492473;282;66.9;D
836;1709283840;282;34.1;A
3639;1709363711;259;387.3;B
512;1722797055;222;234.1;B
4440;1735682306;230;3766.8;D
1585;1730393154;282;627.9;F
4259;1732307191;285;597.7;E
3289;1705791624;272;83.7;E
548;1722979497;283;3102.2;E
535;1734994518;156;333.2;E
1138;1733519233;290;223.7;D
2077;1719015190;242;1605.4;E
3753;1725388617;110;729.1;F
4798;1709919902;251;1202.3;A
1474;1711104110;262;395.6;F
2801;1729846375;101;1426.1;C
2254;1722153451;104;661.9;C
4412;1706945370;135;410.5;B
1255;1733741988;116;2256.8;A
3670;1717143200;210;191.0;C
3679;1729437058;287;122.9;D
944;1730358512;155;267.7;E
4620;1731458798;110;942.8;B
578;1706468437;101;2865.8;D
440;1726490173;235;1714.0;E
4827;1715887128;163;2677.9;F
3512;1730446228;235;966.0;E
4800;1735662450;122;1704.9;F
4815;1729346770;154;154.3;D
1697;1726634391;282;223.6;E
18;1704932974;153;2008.9;A
4920;1719679748;265;265.8;F
3700;1732569362;230;1293.2;B
44;1732635192;277;647.3;E
4494;1730051532;251;1000.5;E
4447;1714057088;283;3486.3;B
275;1711720321;267;1108.4;D
1052;1731507228;226;710.5;A
4493;1706505349;155;8.5;A
2081;1707708144;104;545.4;F
2743;1711107909;259;160.9;F
4643;1721112844;116;1613.5;D
1244;1711978165;226;1674.7;A
2780;1711557060;122;989.6;D
3462;1711655802;226;1377.1;E
754;1718024745;280;454.3;B
2035;1718238501;104;599.1;E
130;1722971164;277;575.8;A
3940;1712785079;163;2741.9;C
643;1730461800;265;139.8;C
2583;1723616677;272;255.3;E
3853;1709745526;110;495.2;D
666;1724539241;282;314.6;C
1506;1705621447;230;3448.2;E
2885;1724116134;226;769.6;B
2586;1709484409;154;54.6;B
1543;1721351327;158;567.9;E
2347;1713675685;158;596.3;C
1854;1723424879;277;229.2;E
3098;1719831992;153;2468.3;B
547;1723980104;210;84.7;F
4198;1717314518;155;261.9;A
857;1718400112;158;575.5;A
722;1728521690;146;367.8;A
2744;1706137915;104;358.2;E
2690;1717917602;120;694.6;B
592;1705541102;155;272.2;F
214;1734501829;122;28.2;B
1347;1714283424;235;1165.7;C
4033;1715862182;280;297.0;A
2282;1716923331;290;253.5;F
2194;1730313633;283;122.0;F
4849;1734751768;135;1424.0;B
2678;1731289261;267;116.5;A
3751;1713925537;110;980.2;C
3497;1710651358;235;18.1;B
3126;1720403894;285;504.2;E
33;1726942146;293;236.6;F
1904;1729764711;222;712.3;B
4447;1733354087;153;1799.4;F
3055;1712129081;272;306.2;D
4856;1706957622;267;1606.4;B
3728;1713253088;293;128.5;B
4562;1715590685;146;434.4;C
2738;1725415779;155;285.7;E
3280;1712696399;287;51.9;A
1723;1705851686;155;90.2;C
4512;1720175643;242;1156.0;C
4128;1718522857;158;1052.3;B
4066;1710823738;174;1065.0;D
275;1709822460;101;1975.3;F
4651;1718917917;153;2495.7;C
2669;1721969007;174;903.2;A
4109;1732285703;163;2015.4;E
3782;1706012485;101;2065.5;F
1903;1712273895;277;648.9;F
2097;1718662980;259;196.7;E
595;1722131899;154;18.5;D
3467;1722610983;122;896.1;E
2121;1707985926;222;632.1;E
3518;1717805339;174;1616.4;D
3536;1712704567;259;628.9;B
4801;1730593986;174;3312.2;E
3718;1725990639;282;173.5;E
3220;1727278603;267;1186.3;E
4048;1716787082;267;969.4;A
4313;1713190452;222;676.3;F
1457;1730193524;155;145.6;A
1397;1705864130;110;635.5;F
2330;1718510949;163;1203.2;D
4885;1715486811;262;1546.9;D
1473;1718547391;110;191.2;A
2686;1734410387;267;809.3;D
553;1716900713;153;42.9;D
1518;1735405363;116;3676.8;B
1756;1704438333;158;3932.2;A
4255;1712262488;277;424.1;E
1701;1705463256;285;586.3;E
4222;1728856891;174;3312.3;C
1731;1732675587;232;304.2;F
3153;1727776959;155;150.0;A
2067;1733419675;156;225.5;E
3683;1704109608;104;361.6;E
2821;1712278692;259;565.3;D
630;1734463521;293;129.6;A
1041;1734807968;230;4167.4;B
3345;1734153791;287;198.1;D
4413;1725538224;272;700.4;B
1094;1730438113;122;727.6;B
233;1710058575;158;2146.8;E
126;1730969861;120;520.9;B
3243;1735399059;116;2018.5;A
696;1714513765;155;171.2;E
4825;1729095794;259;653.0;A
1652;1731517613;222;1567.8;E
956;1732489945;122;19.0;F
265;1715891127;226;411.2;D
3231;1719550388;267;446.9;A
1079;1723052299;222;1126.5;C
4992;1721762629;153;2502.2;F
2612;1728225036;280;584.3;F
3489;1716663853;116;2635.9;F
828;1726033114;110;354.4;B
2676;1727388929;155;76.3;C
4048;1714026209;116;495.9;A
3307;1723855155;287;125.3;D
227;1730115244;287;123.3;E
3335;1732852231;155;224.5;B
3068;1723752112;267;1833.7;B
3907;1711861099;290;719.0;C
3388;1712277427;242;882.8;F
3460;1709647753;259;210.0;F
1315;1725172862;135;1365.2;A
2456;1723114964;101;991.5;F
1384;1704419607;222;1096.1;E
2324;1705272414;146;362.2;B
2367;1719973353;282;85.9;D
4529;1731992836;235;1041.9;B
3072;1732342099;272;257.9;A
184;1710590005;290;359.8;D
1906;1717593448;156;547.7;B
4399;1724643704;293;3.7;C
3622;1708539782;222;432.0;A
4811;1711562118;251;840.6;C
2385;1704910439;282;657.3;D
2293;1733426767;259;454.1;C
647;1715238582;230;3132.5;C
681;1726067463;122;1111.4;A
4155;1725591863;287;75.8;D
3797;1724585968;265;234.4;F
3731;1710056063;232;513.6;F
1468;1727666690;226;229.3;A
526;1717056283;104;535.1;B
2179;1715277137;242;1326.2;F
1319;1708016971;290;617.5;E
4261;1720261050;146;438.1;B
3311;1729176829;146;243.6;E
692;1728165911;154;123.1;D
220;1734310822;280;349.2;F
29;1717993978;174;2594.1;A
4440;1731038107;146;616.6;D
2484;1722972145;293;194.5;F
329;1724677039;293;321.8;A
4138;1712185414;262;886.9;E
339;1710874873;210;160.2;C
2433;1731719973;290;282.2;F
509;1712909801;282;449.3;A
1549;1707950000;265;305.2;C
4076;1724832244;293;218.9;A
4079;1710627106;272;700.2;F
1455;1704859872;293;332.1;D
3003;1712095899;259;350.7;A
4521;1726725868;265;733.3;D
4438;1725774718;290;533.8;E
3307;1722003495;277;240.1;B
1196;1714690655;262;297.4;F
900;1726544459;265;817.7;B
844;1715830685;210;265.6;C
4450;1722409647;272;57.3;A
2429;1734071092;293;21.9;E
4483;1733991658;235;798.9;E
3103;1716734747;155;167.4;A
4088;1716745825;230;1148.5;A
1796;1709402568;163;2997.3;B
3920;1710154733;135;1143.6;B
988;1717153064;153;1733.4;D
379;1729261211;146;257.0;B
4862;1726595882;158;601.2;D
1034;1724805719;259;618.7;A
996;1734145280;122;897.3;A
2690;1717055968;262;1005.0;C
1405;1716947391;235;109.7;A
2963;1734239908;135;1505.4;A
2348;1716174311;174;117.8;E
2812;1715564856;174;1251.2;A
3403;1716630236;265;793.2;E
1557;1729484276;158;16.5;F
829;1729667820;283;2772.7;D
1635;1704679696;154;419.9;C
4961;1734105301;158;1602.5;D
4684;1714195097;272;609.9;D
3056;1717823226;277;294.3;C
2522;1730358204;104;359.4;C
2910;1723855354;120;532.7;A
4875;1721260726;146;480.8;C
1641;1712794836;285;43.1;A
2997;1708580526;135;68.0;B
3957;1712652073;287;48.3;C
1741;1723320436;232;324.6;A
2180;1716890721;222;1342.2;A
3494;1724540079;290;569.4;B
902;1713535073;262;892.9;C
2734;1729825363;210;276.4;F
630;1711345722;290;650.1;C
3940;1704954781;210;292.6;F
969;1729930281;163;675.1;F
39;1729427984;158;1809.3;A
709;1723419001;251;346.4;E
4596;1717924558;230;1210.4;E
643;1709033312;285;234.4;A
200;1712075445;158;875.8;E
4911;1728839900;101;890.1;D
2243;1730057693;232;402.2;E
149;1708585278;251;783.5;D
4955;1732580112;146;596.0;A
706;1711440298;262;2106.2;F
578;1717402578;158;1375.2;E
972;1708938203;282;150.6;D
3054;1705774490;282;469.6;C
1;1708291574;156;547.4;E
2122;1725534180;146;618.7;E
536;1721858324;262;1265.0;D
3694;1706865210;280;231.3;F
3522;1731597601;230;2499.1;F
657;1732717499;226;2144.2;E
1301;1710855642;290;453.5;A
291;1731334316;174;262.5;E
885;1719902039;153;1946.0;B
3494;1722178780;287;350.3;A
1822;1733558796;293;244.8;C
1384;1718778920;290;125.4;A
4307;1707941784;110;256.6;F
416;1731728839;242;236.0;A
1913;1727240519;120;756.4;B
147;1719892259;226;927.3;C
2225;1725831733;155;70.2;A
1459;1716187291;285;515.8;A
1543;1706486229;277;226.8;B
572;1704106448;285;143.4;A
239;1719675934;104;523.2;E
3678;1720044548;101;1060.3;A
3684;1733213772;287;33.9;A
3328;1704644456;251;152.9;C
1350;1731944744;282;143.7;D
614;1719040382;154;332.8;F
1764;1721873791;158;1465.5;E
2673;1706203938;259;489.1;B
3490;1717896303;272;91.8;C
4491;1735440500;110;275.2;D
4608;1733796676;230;3367.4;A
1396;1714367047;158;3656.2;A
2888;1726539595;259;157.4;C
1167;1719270868;110;275.4;A
3654;1710545811;259;343.4;B
2561;1722356361;287;99.5;A
2386;1715395960;242;209.4;C
4183;1713093748;163;1301.6;A
4902;1726219248;293;535.2;C
2915;1731382921;155;170.2;B
3802;1711640116;222;822.1;D
785;1735100145;267;1517.3;D
757;1730412036;272;248.5;A
1630;1730527576;287;399.5;B
620;1709859879;251;239.3;F
3666;1713743225;110;69.0;C
4108;1719364318;116;3091.4;E
532;1714428044;267;669.4;E
564;1712951909;285;672.7;C
955;1728231535;230;712.9;D
4756;1719485439;282;231.6;B
2847;1733544517;272;422.3;E
2950;1725630853;226;927.3;B
1339;1723197998;101;835.0;D
3998;1705150665;272;472.3;E
456;1722293685;154;378.0;B
3493;1722381845;232;513.6;F
295;1721719813;230;1399.8;F
267;1723311605;156;172.9;A
2897;1711214597;174;2197.3;E
2198;1707447622;146;111.9;C
3603;1708903668;259;589.3;B
2286;1707834504;287;534.8;C
1288;1726256110;265;551.3;C
2357;1710700635;282;315.0;A
3983;1720294105;242;526.8;A
1548;1717528056;210;174.8;C
1865;1710999549;242;462.9;E
4596;1721503952;242;1181.4;A
3379;1733879240;210;32.1;A
1571;1719592903;272;35.7;F
3937;1711023638;120;200.4;A
12;1719164077;155;254.1;B
3279;1715544051;104;553.8;C
2966;1711087358;135;149.3;B
4741;1733300871;116;3804.5;B
3306;1713948423;174;1498.6;A
2042;1713785037;122;822.2;A
4085;1713107185;155;174.9;B
4862;1715568667;280;216.2;F
4204;1718340792;230;3866.1;C
3744;1726201847;293;53.9;D
1489;1732133395;116;139.0;A
1209;1710412430;120;360.3;F
2717;1735168546;265;779.8;F
2222;1731241535;104;657.9;A
433;1715525457;262;1754.1;C
2203;1714248170;158;466.7;F
4363;1707711513;265;113.4;F
4720;1717943249;110;770.3;D
4858;1726682300;110;330.9;F
1737;1720391983;101;1084.7;C
4413;1733547154;267;717.6;C
864;1734266185;226;2098.4;E
3531;1729601580;122;139.8;F
2701;1717673555;156;788.4;C
1547;1705702549;174;687.5;B
148;1713568558;230;877.9;F
1043;1720094001;282;388.0;D
4472;1706677503;122;116.7;B
3733;1709741010;272;123.8;F
4415;1728144219;163;2410.1;C
2718;1729939464;135;1457.0;D
765;1719437119;163;2742.4;F
3172;1734202924;122;814.6;E
26;1716567874;101;4410.9;F
953;1720145616;104;462.5;A
2665;1708442745;283;1945.8;D
1829;1720063570;265;56.7;D
3448;1717940558;154;423.8;F
3111;1715876442;135;1520.5;C
1619;1711703105;104;443.3;F
2593;1711826165;293;450.1;F
1066;1714567065;154;154.8;E
3677;1730703317;265;822.9;B
1568;1734918554;235;1471.1;E
894;1707759420;153;883.0;A
4825;1707634292;156;467.4;D
3325;1721573860;222;567.1;E
3074;1721458933;174;2233.9;A
2682;1730700606;232;321.1;B
2363;1724794552;285;567.3;A
537;1727043070;156;250.9;F
1192;1735072297;163;3059.6;D
1747;1704837167;153;1845.0;B
1875;1732257096;242;1382.2;B
4007;1730404631;101;2341.6;A
4504;1734106901;222;322.5;C
3888;1715245164;101;1968.9;D
2034;1733134878;262;383.0;F
103;1710736922;259;650.0;E
228;1707106485;287;185.7;F
3819;1731894236;210;0.9;F
1472;1724312935;158;852.9;D
1958;1704635792;135;879.6;D
2393;1709457573;232;119.8;C
3647;1724752603;272;272.2;F
1097;1713452851;163;3187.5;F
3785;1709541058;293;513.5;D
3337;1723746859;272;11.2;A
4176;1709917104;282;117.6;F
1431;1706361482;210;372.7;D
2197;1733866753;174;1428.0;F
580;1733410241;226;753.5;A
594;1730470967;155;341.8;F
2160;1716455886;153;2495.6;F
2719;1715320309;135;1412.9;D
3331;1709263058;226;1704.1;D
1718;1717209336;120;93.5;B
3460;1731504988;280;454.3;B
3561;1727101487;265;441.6;F
100;1719529221;104;631.4;C
440;1721115541;135;1517.8;E
1381;1723464230;101;2639.5;A
3610;1707375987;290;406.9;C
3651;1716302597;154;54.8;C
3093;1707297254;230;849.6;B
2787;1706386843;285;597.9;F
4716;1730602475;283;1974.5;D
1878;1715633578;101;1975.4;C
1779;1715062792;104;308.3;C
2418;1707533935;232;0.8;A
4884;1732028256;267;1259.5;F
3874;1733590825;242;1515.0;D
3798;1706385702;287;461.4;C
17;1735482853;267;1762.5;F
4906;1732152074;174;2418.3;B
1428;1717155686;110;771.9;D
3920;1720079121;293;463.9;A
2236;1721926348;155;59.8;D
3708;1725558480;280;476.0;C
2840;1707655845;267;1041.6;B
4120;1715537106;259;536.8;E
1512;1707900446;277;277.5;F
4882;1718024666;101;3662.1;F
2299;1704301124;272;429.1;D
781;1712351443;135;1773.3;F
2846;1730257680;277;299.1;D
2069;1704757952;285;429.6;D
1155;1726266836;135;2576.9;A
1527;1712644404;235;1359.2;C
4954;1727388365;104;268.2;A
3142;1722371669;232;505.8;C
265;1708954304;210;32.1;D
2498;1724043340;282;272.5;C
4942;1705796336;235;918.1;E
2877;1734484301;226;229.3;A
3499;1713150156;158;1683.3;F
3373;1713110584;232;175.3;F
2329;1725429487;290;148.6;B
988;1722537042;251;162.1;B
4639;1726945262;110;621.6;E
525;1724404638;222;1022.7;D
660;1732415582;101;1890.1;B
3609;1715948191;101;4157.8;F
2557;1731038117;153;882.5;C
4307;1732163604;285;519.4;D
2606;1734499199;287;208.5;D
651;1734273530;272;795.3;C
3994;1733412303;267;29.9;E
979;1711430619;101;4489.0;B
1132;1704748965;163;1670.2;A
4973;1723667080;280;334.2;A
1401;1715470181;283;2255.9;D
1686;1713654282;287;422.7;D
4152;1713019175;120;776.2;D
303;1709706886;156;517.8;F
1718;1715558215;251;1362.9;C
3978;1708538566;104;453.9;D
1689;1713988556;135;79.3;F
3623;1719147822;272;277.7;C
4436;1713407472;146;344.7;E
116;1711637467;277;165.5;F
3012;1722139669;158;1710.2;C
4889;1707147529;282;547.2;A
504;1724224215;272;377.9;B
1328;1726289444;222;1682.8;C
3846;1729851637;290;336.3;A
1287;1735536769;283;349.8;F
3577;1712145945;272;262.0;A
1261;1724181013;222;322.2;D
3661;1721952349;110;861.8;F
3434;1725993264;101;872.1;D
2070;1728282377;174;133.5;E
4922;1732072389;287;302.5;A
4445;1723155543;232;495.9;F
2699;1706339188;135;686.0;C
2909;1724149431;226;1688.2;A
4282;1716371319;235;570.3;F
4175;1726749326;272;513.7;F
4428;1726725728;156;19.4;C
1243;1712348039;153;1192.9;E
4206;1710303220;280;304.1;B
911;1729941001;272;416.9;E
3908;1712109021;280;301.9;D
1930;1715000828;242;1771.8;D
3512;1731116420;272;612.0;D
740;1720619771;120;285.1;F
1888;1720752223;285;46.7;D
4960;1714977289;283;2259.6;C
2790;1713879439;262;1757.1;E
2120;1721670892;282;186.6;F
3747;1730807961;226;1077.3;C
2708;1711209190;259;709.4;E
1738;1714678917;282;146.1;F
2318;1705356873;262;501.3;D
4431;1726978749;280;440.0;C
4909;1710618069;290;12.6;D
297;1710529704;282;383.9;F
3462;1706214298;267;1163.7;E
1076;1731969897;146;578.2;D
2605;1704940246;155;202.3;F
374;1725914742;235;1015.9;E
4021;1706383158;259;293.0;C
2048;1725872449;283;1692.7;E
2263;1704882690;287;208.3;E
1965;1728250530;265;119.8;A
4891;1714823093;120;520.8;D
3383;1710171955;235;61.1;C
352;1713406625;283;842.4;A
3873;1712542695;104;545.1;A
594;1706012222;163;2890.6;E
4099;1720293838;122;1827.6;B
779;1726332121;156;335.9;B
1533;1720298430;120;666.2;E
3310;1706382441;104;192.1;E
3839;1720463277;122;1393.3;B
903;1727248830;120;306.5;E
3528;1721197242;293;515.2;E
1467;1729437047;135;1136.4;D
3794;1708518534;110;13.5;A
931;1713549011;122;276.9;B
3054;1710379668;155;10.6;F
2681;1719949287;283;3276.3;D
710;1715403305;110;867.4;C
4646;1707522157;174;2288.7;C
4192;1713447810;262;530.5;E
1282;1716171440;235;1251.8;E
43;1729855838;290;99.3;C
3779;1715210590;153;1436.4;A
4622;1732232851;259;300.6;A
982;1719886741;280;324.3;A
2348;1730871904;174;234.5;F
1021;1722791758;265;769.0;D
3059;1732834620;259;495.4;D
721;1725512996;146;585.9;D
4850;1705063972;262;2023.4;D
528;1719804774;158;3539.9;A
3021;1723265947;222;1750.7;E
328;1709017970;226;1648.4;A
3493;1733806149;101;1302.0;D
2241;1727539449;259;265.4;A
4928;1706891802;146;629.7;B
3606;1724275252;154;243.9;E
719;1719946520;226;1899.1;C
3716;1727386196;259;464.7;F
4168;1710987209;110;74.1;B
2490;1728301394;283;2630.7;A
180;1709043648;120;235.5;C
1450;1716450770;116;2887.8;C
1873;1717628853;210;159.1;F
1576;1704504535;155;228.4;E
1760;1727881315;210;122.1;D
1311;1711677904;282;300.8;C
2134;1735671928;158;3280.5;C
1704;1719509395;174;2902.6;D
2056;1707666356;259;293.0;B
203;1727163510;280;28.0;A
3966;1719137075;110;94.2;A
3963;1723952316;155;129.3;F
2045;1733333553;226;770.0;E
1562;1718509896;154;216.0;C
1400;1734002496;153;105.6;D
2661;1726305742;251;1322.3;B
3339;1733317636;272;515.2;F
1716;1706042149;116;273.4;E
1643;1732385187;285;531.2;F
647;1706751986;104;284.6;D
4955;1716341229;272;721.2;E
1714;1724074114;154;150.6;F
2296;1713128218;262;1866.1;A
2292;1720668681;262;1069.2;A
4514;1719864695;222;1060.4;E
724;1705922075;285;597.7;B
249;1704191382;290;619.8;D
2427;1728220353;259;303.5;E
819;1735180748;251;304.8;A
2731;1724403769;116;1928.4;C
2860;1706690820;101;2467.1;D
3848;1713259948;153;1136.7;A
1886;1705657708;158;431.7;F
2053;1721621415;232;193.8;E
1079;1710774460;116;201.2;B
1058;1731330136;259;677.4;D
2521;1717274210;101;1894.9;A
1850;1726373107;155;265.2;D
3353;1704736574;210;138.1;F
1731;1704398020;222;148.6;E
4076;1730144927;280;27.7;B
4447;1721329193;222;421.2;E
1066;1714015536;158;3368.5;B
4488;1713144128;262;984.1;F
2880;1728230146;116;3466.5;B
2421;1730383287;158;976.2;A
3210;1721497255;251;1127.1;C
1095;1730163837;283;2251.8;E
701;1735638101;283;2865.5;F
529;1728844371;174;687.9;E
3346;1711346151;293;142.0;D
3791;1717697012;120;358.8;B
3241;1717973241;163;2922.3;A
2353;1735246680;116;273.0;F
1794;1721301267;154;403.9;E
2432;1725906809;158;1346.9;B
2368;1730424718;262;1871.8;F
1481;1710319715;242;1410.5;D
315;1719255208;232;453.4;E
4897;1709776892;122;1738.4;B
3045;1717113115;235;771.1;B
1009;1711312963;259;337.3;E
274;1709059839;235;321.5;B
352;1710237371;154;419.5;C
3036;1735395991;259;162.0;A
4522;1735416405;120;184.6;B
4706;1709627028;210;154.1;B
665;1715533341;222;278.3;E
4382;1716695798;235;193.5;B
4803;1735645621;135;1779.2;D
1215;1717518345;290;319.0;A
225;1729033033;163;1070.7;D
234;1713086598;153;2585.6;A
991;1707486112;101;962.9;A
955;1706319401;174;1579.2;E
416;1724210120;158;1312.9;D
692;1725639811;120;544.7;E
4336;1706439857;290;7.6;D
1362;1715849437;155;276.4;B
1695;1711185360;235;838.6;B
2908;1714534307;155;267.7;C
2744;1733442453;242;1771.6;B
354;1715004224;158;3361.1;E
4517;1723551624;280;184.5;D
